Name;Owner Type;Created at (Year);Created at (Month);Created at (Day);Last Updated at (Year);Last Updated at (Month);Last Updated at (Day);Size;Stars;Watchers;Language;Has Wiki;Forks;Open Issues;Num. Cmts. Dom;Num. Cmts. Seg;Num. Cmts. Ter;Num. Cmts. Qua;Num. Cmts. Qui;Num. Cmts. Sex;Num. Cmts. Sab;Total Commits
progit;Organization;2009;7;27;2015;4;28;69604;4917;4917;Ruby;True;2299;20;546;474;506;467;448;428;464;3333
frontend-guidelines;User;2015;2;21;2015;4;28;501;4913;4913;None;True;329;9;0;8;1;0;2;0;1;12
gridster.js;Organization;2012;7;18;2015;4;28;2862;4903;4903;JavaScript;False;851;309;9;48;35;45;39;60;12;248
ngrok;User;2013;3;20;2015;4;28;1907;4902;4902;Go;True;386;77;30;29;41;37;44;40;45;266
medium-editor;User;2013;5;29;2015;4;28;10771;4893;4893;JavaScript;True;599;91;83;163;176;186;226;182;129;1145
nimbus;User;2011;6;9;2015;4;28;49066;4882;4882;Objective-C;True;1146;71;138;303;202;310;256;316;158;1683
slate;User;2011;5;23;2015;4;28;48772;4875;4875;Objective-C;True;312;234;28;82;115;113;84;66;55;543
CocoaLumberjack;Organization;2011;3;31;2015;4;28;7219;4865;4865;Objective-C;True;843;45;25;120;135;118;119;118;25;660
awesome-wpo;User;2014;10;14;2015;4;28;1172;4859;4859;None;False;351;4;15;12;31;114;32;26;10;240
JSONKit;User;2010;7;27;2015;4;28;707;4858;4858;Objective-C;True;1386;88;6;13;6;6;12;15;6;64
libgit2;Organization;2010;9;10;2015;4;28;109513;4857;4857;C;False;1131;120;468;940;1115;1100;1089;994;569;6275
_s;Organization;2012;2;1;2015;4;28;13375;4857;4857;PHP;False;1688;25;46;91;98;102;76;73;44;530
handsontable;Organization;2011;5;23;2015;4;28;39891;4855;4855;JavaScript;True;1082;629;168;716;607;600;524;483;126;3224
Alcatraz;User;2013;4;22;2015;4;28;11491;4852;4852;Objective-C;False;466;31;98;81;80;87;52;65;31;494
kaminari;User;2011;2;6;2015;4;28;3669;4841;4841;Ruby;True;659;33;107;139;98;131;107;101;84;767
satellizer;User;2014;7;4;2015;4;28;7250;4837;4837;JavaScript;True;460;53;105;172;215;206;160;191;119;1168
macvim;User;2010;5;29;2015;4;28;73018;4826;4826;C;True;466;10;1017;563;1077;1825;996;912;854;7244
north;Organization;2013;11;8;2015;4;28;3714;4821;4821;CSS;True;314;22;22;30;18;16;37;29;23;175
Android-PullToRefresh;User;2011;11;29;2015;4;28;3441;4819;4819;Java;True;3232;24;29;53;86;53;100;66;31;418
drone;Organization;2014;2;7;2015;4;29;19672;4815;4815;Go;True;500;147;135;108;118;146;153;95;114;869
TypeScript;Organization;2014;6;17;2015;4;29;753588;4814;4814;TypeScript;True;497;580;228;733;879;738;704;690;160;4132
hexo;Organization;2012;9;23;2015;4;29;11835;4812;4812;JavaScript;True;755;221;369;185;188;236;309;222;338;1847
syntastic;User;2009;7;11;2015;4;28;10829;4812;4812;VimL;True;604;23;196;263;246;245;252;319;182;1703
nsq;Organization;2012;5;12;2015;4;28;9477;4810;4810;Go;False;501;36;137;144;139;173;194;151;144;1082
facebook-ios-sdk;Organization;2010;6;24;2015;4;28;25135;4810;4810;Objective-C;False;1952;6;9;123;90;84;91;84;13;494
angular-app;Organization;2012;9;4;2015;4;28;3214;4791;4791;JavaScript;True;1437;42;46;74;60;42;44;55;48;369
AsyncDisplayKit;Organization;2014;6;27;2015;4;28;5895;4782;4782;Objective-C;True;535;87;11;48;63;78;42;50;6;298
zxing;Organization;2011;10;12;2015;4;28;272711;4756;4756;Java;True;3111;15;247;452;560;524;535;491;235;3044
cucumber;Organization;2008;4;17;2015;4;28;26683;4753;4753;Ruby;True;1013;31;700;905;831;792;716;744;538;5226
webpack;Organization;2012;3;10;2015;4;28;7584;4736;4736;JavaScript;True;246;260;104;205;257;206;188;154;66;1180
boot2docker;Organization;2013;12;4;2015;4;28;4111;4735;4735;Shell;False;444;261;23;62;77;86;91;57;26;422
node-mysql;User;2010;7;29;2015;4;28;5739;4729;4729;JavaScript;True;782;74;113;114;93;116;144;138;95;813
uikit;Organization;2013;7;18;2015;4;29;24300;4727;4727;HTML;True;890;68;40;445;441;360;369;386;46;2087
keymaster;User;2011;8;27;2015;4;28;828;4681;4681;JavaScript;True;319;66;17;27;9;19;13;4;14;103
youmightnotneedjquery;Organization;2014;1;16;2015;4;28;2142;4680;4680;CSS;True;205;52;2;12;26;43;74;23;7;187
alfred-workflows;User;2013;9;23;2015;4;29;36527;4675;4675;None;True;339;6;1;8;37;25;19;6;7;103
iCheck;User;2013;2;25;2015;4;28;1797;4674;4674;CSS;False;992;57;22;11;29;22;28;9;18;139
metrics-graphics;Organization;2014;5;1;2015;4;28;8072;4658;4658;JavaScript;True;206;29;28;125;195;139;277;105;37;906
fnordmetric;User;2011;9;16;2015;4;28;18984;4653;4653;C++;True;371;91;776;332;231;226;204;264;535;2568
wiki;Organization;2013;12;11;2015;4;28;1039170;4641;4641;None;True;1389;10;0;17;2;1;3;0;0;23
sigma.js;User;2012;3;11;2015;4;28;5393;4625;4625;JavaScript;True;674;180;72;81;111;109;94;87;63;617
favico.js;User;2013;9;9;2015;4;29;5791;4625;4625;HTML;True;334;15;24;16;10;18;5;19;19;111
email-blueprints;Organization;2010;10;12;2015;4;28;2925;4622;4622;None;True;2069;22;0;8;9;3;3;8;0;31
pomelo;Organization;2012;9;20;2015;4;28;70941;4619;4619;JavaScript;True;1375;203;20;133;120;142;113;115;13;656
formtastic;User;2008;4;7;2015;4;28;6900;4615;4615;Ruby;True;561;24;206;350;324;375;280;267;208;2010
Swiper;User;2012;3;14;2015;4;28;48609;4615;4615;JavaScript;True;1866;21;59;24;47;69;48;77;41;365
mjolnir;User;2014;6;19;2015;4;28;16033;4592;4592;C;True;126;16;183;205;184;254;189;167;237;1419
folly;Organization;2012;6;1;2015;4;28;8297;4590;4590;C++;True;990;55;39;277;292;331;312;265;53;1569
Swipe;User;2011;4;28;2015;4;28;1463;4587;4587;JavaScript;False;1444;232;25;46;26;35;25;24;23;204
oocss;User;2009;1;28;2015;4;28;5287;4573;4573;JavaScript;True;623;78;10;18;33;23;21;8;17;130
pelican;Organization;2010;10;16;2015;4;28;13568;4571;4571;HTML;True;1050;165;273;261;302;287;181;272;264;1840
nerdtree;User;2008;3;10;2015;4;28;2244;4566;4566;VimL;True;518;227;124;66;90;117;65;75;108;645
crossfilter;Organization;2012;3;2;2015;4;28;3165;4562;4562;JavaScript;True;997;41;6;13;9;4;10;15;4;61
etherpad-lite;Organization;2011;3;26;2015;4;28;33999;4561;4561;JavaScript;True;979;147;586;485;510;470;409;246;474;3180
html2canvas;User;2011;7;16;2015;4;28;9187;4548;4548;JavaScript;True;922;244;136;86;75;62;41;71;116;587
jq;User;2012;7;18;2015;4;29;13207;4545;4545;C;True;241;159;106;161;125;100;84;92;61;729
node_redis;User;2010;9;14;2015;4;28;2802;4523;4523;JavaScript;True;631;237;51;70;65;71;90;97;50;494
PixelKit-Bootstrap-UI-Kits;User;2013;10;25;2015;4;27;18133;4515;4515;CSS;False;786;9;0;4;0;2;2;3;0;11
finalterm;User;2013;4;16;2015;4;28;3768;4511;4511;Vala;True;215;126;26;18;28;24;22;13;34;165
backbone-boilerplate;Organization;2011;12;1;2015;4;28;9127;4511;4511;JavaScript;True;538;12;71;54;56;49;58;43;48;379
ccv;User;2010;9;15;2015;4;28;1043249;4508;4508;C;True;976;46;154;92;113;133;101;151;137;881
JSQMessagesViewController;User;2013;2;17;2015;4;29;46233;4502;4502;Objective-C;True;1003;108;303;137;155;105;123;66;259;1148
netty;Organization;2010;11;9;2015;4;28;119772;4501;4501;Java;True;2213;258;496;959;1045;1145;1166;1184;480;6475
deck.js;User;2011;5;24;2015;4;27;2936;4494;4494;JavaScript;True;553;23;18;41;46;23;39;32;35;234
ink;Organization;2013;9;18;2015;4;28;6732;4488;4488;HTML;False;367;37;1;29;28;44;25;20;0;147
startbootstrap;Organization;2013;8;10;2015;4;28;59930;4486;4486;HTML;True;2536;2;79;52;22;28;27;51;64;323
AdminLTE;User;2013;12;25;2015;4;28;19375;4458;4458;HTML;True;1389;17;61;47;35;47;35;55;32;312
trianglify;User;2014;4;12;2015;4;28;2831;4450;4450;JavaScript;True;320;3;9;15;19;24;8;21;15;111
Mobile-Detect;User;2012;8;31;2015;4;28;5063;4445;4445;PHP;True;1243;79;45;85;82;81;69;45;38;445
fuelux;Organization;2012;7;6;2015;4;28;192708;4436;4436;JavaScript;True;989;90;40;273;268;318;274;331;41;1545
EventBus;User;2012;7;16;2015;4;28;2375;4412;4412;Java;True;1180;51;68;26;52;32;23;12;15;228
rubocop;User;2012;4;21;2015;4;28;20432;4407;4407;Ruby;True;457;85;285;330;404;382;406;354;338;2499
sovereign;User;2013;8;19;2015;4;28;2098;4404;4404;PHP;True;357;17;62;73;41;34;46;16;59;331
flow;Organization;2014;10;28;2015;4;28;94087;4386;4386;OCaml;True;203;219;15;21;37;22;43;93;77;308
pyspider;User;2014;2;21;2015;4;28;5120;4375;4375;Python;True;905;37;90;50;69;55;67;66;79;476
yii;Organization;2012;2;15;2015;4;28;54071;4360;4360;PHP;True;1862;667;532;791;826;956;782;854;518;5259
clojurescript;Organization;2011;7;20;2015;4;28;24406;4351;4351;Clojure;True;406;1;370;412;399;390;344;624;386;2925
solved-by-flexbox;User;2013;8;31;2015;4;28;2084;4346;4346;CSS;True;327;8;66;29;16;48;22;23;61;265
code-guide;User;2012;9;20;2015;4;29;904;4335;4335;HTML;False;623;16;7;11;15;14;32;8;12;99
jQuery-Knob;User;2011;11;22;2015;4;28;1112;4332;4332;JavaScript;True;1047;165;7;11;23;23;20;16;8;108
rainyday.js;User;2013;8;1;2015;4;28;8993;4328;4328;JavaScript;True;658;30;22;15;47;47;27;16;38;212
pandas;Organization;2010;8;24;2015;4;28;138811;4327;4327;Python;True;1592;1396;1147;1484;1358;1353;1347;1271;1126;9086
bootstrap-modal;User;2012;9;26;2015;4;27;893;4327;4327;HTML;True;923;92;5;39;51;27;25;16;13;176
zeroclipboard;Organization;2012;4;13;2015;4;28;7980;4325;4325;JavaScript;True;757;57;108;87;71;79;53;94;32;524
will_paginate;User;2008;2;25;2015;4;29;2484;4325;4325;Ruby;True;673;89;61;79;119;70;101;87;70;587
coreclr;Organization;2015;1;30;2015;4;29;43967;4324;4324;"""C#""";True;795;124;40;93;108;105;122;124;54;646
tinycon;User;2012;1;30;2015;4;28;397;4322;4322;JavaScript;True;243;15;7;17;6;3;4;8;13;58
phpunit;User;2009;12;24;2015;4;28;37441;4321;4321;PHP;True;968;215;558;646;799;711;712;710;648;4784
beego;User;2012;2;29;2015;4;29;10080;4312;4312;Go;True;1067;133;98;177;214;185;235;196;122;1227
browser-sync;Organization;2013;10;12;2015;4;28;7097;4311;4311;JavaScript;True;223;66;259;172;177;115;139;154;162;1178
awesome-ios-ui;User;2015;4;7;2015;4;28;121130;4302;4302;None;True;297;5;0;6;1;4;7;5;5;28
ctrlp.vim;User;2011;9;5;2015;4;28;1882;4285;4285;VimL;False;260;118;42;66;60;55;86;64;62;435
ViewDeck;User;2011;12;5;2015;4;28;2141;4283;4283;Objective-C;True;881;136;42;57;45;76;125;80;32;457
flot;Organization;2011;1;26;2015;4;28;6151;4281;4281;JavaScript;True;1056;405;82;119;119;108;115;129;77;749
guard;Organization;2010;8;2;2015;4;28;7803;4277;4277;Ruby;True;363;17;185;303;276;296;315;295;196;1866
FLEX;Organization;2014;5;29;2015;4;28;8531;4272;4272;Objective-C;True;328;4;50;44;37;61;47;19;72;330
casperjs;User;2011;9;5;2015;4;28;14316;4268;4268;JavaScript;True;704;267;248;249;177;277;202;192;211;1556
awesome-public-datasets;User;2014;11;20;2015;4;28;1482;4262;4262;None;False;399;2;10;20;20;19;14;12;9;104
xctool;Organization;2013;4;24;2015;4;28;20754;4252;4252;Objective-C;True;444;77;25;141;155;152;119;107;51;750
Buttons;User;2013;1;22;2015;4;28;3207;4250;4250;JavaScript;True;808;4;43;43;18;29;16;15;70;234
odometer;Organization;2013;10;8;2015;4;28;2474;4248;4248;CSS;True;285;36;4;32;37;71;83;19;2;248
fabric.js;User;2010;6;9;2015;4;28;112934;4245;4245;JavaScript;True;718;243;264;336;358;350;352;325;318;2303
TermKit;User;2010;7;21;2015;4;25;49615;4236;4236;JavaScript;True;247;40;47;82;22;55;27;31;31;295
okhttp;Organization;2012;7;23;2015;4;29;28514;4235;4235;Java;True;974;79;170;166;145;136;94;118;176;1005
vex;Organization;2013;9;5;2015;4;28;4032;4227;4227;CSS;True;269;26;0;64;54;28;26;17;33;222
JSVerbalExpressions;Organization;2013;7;19;2015;4;28;1439;4223;4223;JavaScript;True;230;11;12;12;6;7;7;5;20;69
EaselJS;Organization;2011;1;22;2015;4;28;146784;4219;4219;JavaScript;True;1191;48;132;252;168;223;150;150;130;1205
localForage;Organization;2013;10;31;2015;4;28;5123;4219;4219;JavaScript;True;268;68;54;111;83;64;89;91;55;547
jsdom;User;2010;1;19;2015;4;28;17519;4212;4212;JavaScript;True;488;123;271;292;281;338;286;280;247;1995
x-editable;User;2012;11;19;2015;4;28;12950;4202;4202;JavaScript;True;734;411;70;71;64;73;84;81;69;512
SwiftyJSON;Organization;2014;6;18;2015;4;29;1936;4202;4202;Swift;False;617;46;22;28;31;37;27;18;20;183
snabbt.js;User;2014;3;14;2015;4;29;1464;4198;4198;JavaScript;True;269;7;30;17;16;26;22;18;21;150
vue;User;2013;7;29;2015;4;28;9514;4197;4197;JavaScript;True;374;35;67;117;93;101;95;70;77;620
Metro-UI-CSS;User;2012;3;9;2015;4;28;41771;4195;4195;CSS;True;1580;4;87;92;95;113;82;117;100;686
OpenEmu;Organization;2010;12;20;2015;4;28;172160;4180;4180;Objective-C;True;527;128;851;699;640;578;545;486;592;4391
helios;Organization;2013;4;2;2015;4;28;1079;4176;4176;CSS;False;392;2;0;16;24;4;22;10;11;87
hapi;Organization;2011;8;6;2015;4;28;20274;4165;4165;JavaScript;True;451;21;267;675;518;399;419;489;253;3020
Android-Bootstrap;Organization;2013;11;1;2015;4;28;10886;4163;4163;Java;True;900;11;1;20;19;10;3;60;5;118
deis;Organization;2013;7;22;2015;4;28;38982;4163;4163;Python;False;634;188;172;571;519;472;528;476;205;2943
jsPDF;User;2009;12;6;2015;4;28;14424;4162;4162;JavaScript;True;843;133;75;89;88;82;51;66;59;510
NodeBB;Organization;2013;4;22;2015;4;28;56079;4159;4159;JavaScript;True;723;135;697;1300;1433;1503;1415;1259;706;8313
iCarousel;User;2011;4;6;2015;4;28;6123;4157;4157;Objective-C;True;1016;178;26;47;26;31;39;25;16;210
c3;User;2013;7;18;2015;4;28;11865;4157;4157;JavaScript;False;467;222;149;197;171;173;220;191;175;1276
slideout;Organization;2015;2;2;2015;4;28;6502;4149;4149;JavaScript;True;462;17;14;5;15;21;4;1;13;73
pouchdb;Organization;2010;6;10;2015;4;28;160853;4147;4147;JavaScript;True;480;329;290;305;436;308;354;371;375;2439
middleman;Organization;2009;7;27;2015;4;28;41910;4141;4141;Ruby;False;397;50;259;261;353;288;311;250;279;2001
fullcalendar;User;2009;11;22;2015;4;28;17076;4141;4141;JavaScript;True;1432;11;127;138;108;85;58;107;168;791
rails-api;Organization;2012;3;17;2015;4;28;947;4133;4133;Ruby;True;250;3;18;23;21;22;26;29;30;169
js-the-right-way;Organization;2012;8;7;2015;4;28;1794;4131;4131;HTML;True;524;5;16;19;39;42;21;39;21;197
clojure;Organization;2010;6;29;2015;4;28;14921;4129;4129;Java;False;737;1;233;448;437;413;364;523;280;2698
codecombat;Organization;2013;12;14;2015;4;28;107478;4127;4127;CoffeeScript;True;1687;250;647;1025;931;979;998;944;603;6127
factory_girl;Organization;2008;6;3;2015;4;28;4533;4120;4120;Ruby;True;605;73;50;68;131;113;88;276;66;792
mosh;User;2011;1;9;2015;4;29;4298;4111;4111;C++;True;287;154;127;170;130;136;104;144;162;973
chardin.js;User;2013;4;1;2015;4;28;944;4108;4108;CSS;True;424;48;2;12;2;10;2;2;1;31
component;Organization;2012;8;10;2015;4;28;3917;4098;4098;JavaScript;True;266;31;66;83;95;126;113;125;56;664
interact.js;User;2012;10;21;2015;4;28;5839;4091;4091;JavaScript;False;193;19;191;94;111;145;114;123;244;1022
osquery;Organization;2014;7;29;2015;4;28;15883;4089;4089;C++;True;313;39;105;237;267;182;151;148;101;1191
loaders.css;User;2015;2;20;2015;4;28;774;4087;4087;CSS;True;345;12;3;6;18;10;8;1;8;54
RESideMenu;User;2013;6;17;2015;4;28;12074;4087;4087;Objective-C;True;758;77;16;50;50;37;59;49;70;331
soda-theme;User;2011;7;17;2015;4;28;13376;4086;4086;None;True;532;16;148;24;24;50;49;37;105;437
rdash-angular;Organization;2014;6;23;2015;4;29;2795;4081;4081;HTML;True;452;17;6;16;26;31;18;4;2;103
jquery_lazyload;User;2008;11;5;2015;4;28;6336;4078;4078;HTML;False;1037;63;24;21;28;43;37;43;54;250
gitbucket;User;2013;4;10;2015;4;28;30933;4070;4070;Scala;True;431;166;294;277;293;257;274;220;252;1867
nightmare;Organization;2014;4;5;2015;4;28;2688;4069;4069;JavaScript;True;142;43;48;36;29;24;16;8;66;227
scala;Organization;2011;12;1;2015;4;27;192813;4067;4067;Scala;True;1045;14;1257;3438;3889;3557;3370;3172;1317;20000
bacon.js;Organization;2012;3;2;2015;4;28;12415;4067;4067;CoffeeScript;True;247;55;240;224;335;268;304;245;168;1784
logstash;Organization;2010;11;18;2015;4;28;90894;4066;4066;Ruby;True;1415;683;506;929;970;935;844;774;407;5365
Framework7;User;2014;2;23;2015;4;28;26286;4060;4060;JavaScript;True;753;28;174;105;94;160;221;260;325;1339
quick-look-plugins;User;2013;12;7;2015;4;28;3411;4058;4058;None;False;119;3;3;5;2;3;1;4;2;20
hugo;User;2013;7;4;2015;4;28;28112;4058;4058;Go;True;612;186;101;164;228;172;172;175;155;1167
Nodemailer;User;2011;1;19;2015;4;28;3039;4054;4054;JavaScript;False;399;2;25;77;87;73;85;99;44;490
topcoat;Organization;2012;11;1;2015;4;28;66229;4053;4053;CSS;True;421;102;24;84;67;74;63;68;24;404
brunch;Organization;2011;1;21;2015;4;28;6157;4053;4053;CoffeeScript;True;280;30;218;268;270;270;243;247;195;1711
prezto;User;2010;12;16;2015;4;28;5975;4037;4037;Shell;False;1888;51;183;242;201;191;190;164;144;1315
godot;User;2014;1;4;2015;4;29;110832;4028;4028;C;True;1058;641;134;113;130;119;123;100;101;820
holder;User;2012;6;12;2015;4;27;1973;4027;4027;JavaScript;False;476;10;57;38;51;42;17;46;34;285
Arduino;Organization;2010;9;17;2015;4;28;2857379;4018;4018;HTML;True;3186;989;379;640;668;702;600;677;389;4055
twitter-bootstrap-rails;User;2011;8;21;2015;4;28;6474;4013;4013;Ruby;True;983;20;51;77;107;100;112;88;62;597
PNChart;User;2013;11;6;2015;4;28;6657;4009;4009;Objective-C;True;648;24;28;40;35;29;59;23;34;248
imagesloaded;User;2011;8;25;2015;4;28;1516;4008;4008;JavaScript;True;808;47;31;19;20;18;32;14;17;151
node-http-proxy;Organization;2010;7;24;2015;4;29;4361;4001;4001;JavaScript;True;727;155;105;120;197;108;141;119;102;892
react-router;Organization;2014;5;16;2015;4;28;9405;3999;3999;JavaScript;True;547;146;87;187;145;150;208;203;104;1084
leiningen;User;2009;11;1;2015;4;28;14735;3997;3997;Clojure;True;747;113;365;472;567;538;556;529;415;3442
epoch;Organization;2013;6;27;2015;4;28;3561;3997;3997;HTML;False;196;53;21;90;66;52;40;48;29;346
powerline;Organization;2012;6;12;2015;4;28;9013;3995;3995;Python;False;383;59;406;204;231;215;247;249;340;1892
laptop;Organization;2011;5;1;2015;4;28;3298;3985;3985;Shell;True;986;8;46;44;32;22;33;64;29;270
Lettering.js;User;2010;9;12;2015;4;27;715;3984;3984;CSS;True;524;8;2;5;4;4;2;1;5;23
dragula;User;2015;4;13;2015;4;28;1022;3980;3980;JavaScript;True;173;1;0;15;17;14;4;5;0;55
slate;Organization;2013;9;13;2015;4;29;14446;3965;3965;JavaScript;True;1523;29;19;34;29;34;44;31;13;204
alertify.js;User;2012;6;9;2015;4;28;31892;3958;3958;JavaScript;True;589;53;21;14;19;17;6;8;22;107
pandoc;User;2010;3;20;2015;4;28;34009;3956;3956;Haskell;True;527;308;973;632;750;737;810;771;1011;5684
django-rest-framework;User;2011;3;2;2015;4;28;33871;3946;3946;Python;False;1220;139;256;645;656;711;677;818;395;4158
bup;Organization;2012;9;3;2015;4;28;6030;3941;3941;Python;False;227;2;242;163;181;161;146;114;202;1209
PonyDebugger;Organization;2012;8;21;2015;4;28;3127;3938;3938;Objective-C;False;414;45;16;29;23;28;56;26;15;193
Redacted-Font;User;2013;2;7;2015;4;27;3399;3937;3937;HTML;True;189;7;0;15;12;3;11;3;9;53
JVFloatLabeledTextField;User;2013;10;1;2015;4;28;953;3937;3937;Objective-C;True;305;2;17;18;29;19;17;24;17;141
SWTableViewCell;User;2013;9;10;2015;4;28;2668;3935;3935;Objective-C;True;683;96;17;25;33;46;40;48;19;228
seajs;Organization;2010;12;29;2015;4;28;54264;3930;3930;JavaScript;False;1840;34;269;384;466;412;417;245;222;2415
bootstrap-wysihtml5;User;2012;3;19;2015;4;28;2100;3921;3921;JavaScript;True;980;196;20;37;39;24;12;28;16;176
dc.js;Organization;2012;6;19;2015;4;28;28013;3919;3919;JavaScript;True;907;243;180;206;227;269;284;231;83;1480
quine-relay;User;2013;7;15;2015;4;28;5383;3918;3918;Ruby;True;213;7;23;32;47;52;28;26;17;225
packer;User;2013;3;23;2015;4;28;21200;3915;3915;Go;True;772;332;328;525;624;447;509;519;352;3304
EpicEditor;User;2012;1;26;2015;4;28;3033;3913;3913;JavaScript;True;330;79;58;47;79;53;59;61;41;398
hogan.js;Organization;2011;12;21;2015;4;28;1001;3909;3909;JavaScript;True;321;32;20;30;34;22;23;23;22;174
colorbox;User;2009;3;3;2015;4;27;5824;3902;3902;JavaScript;True;1020;194;31;48;66;53;84;39;41;362
superagent;Organization;2011;4;13;2015;4;28;4510;3900;3900;JavaScript;True;447;42;74;88;129;150;86;100;45;672
dillinger;User;2011;11;25;2015;4;28;6661;3898;3898;JavaScript;True;484;113;64;72;119;119;53;112;55;594
VVDocumenter-Xcode;User;2013;7;16;2015;4;28;5111;3897;3897;Objective-C;True;742;9;21;14;29;29;51;16;28;188
turn.js;User;2012;2;5;2015;4;28;2507;3887;3887;JavaScript;True;1343;249;2;9;4;7;2;2;3;29
akka;Organization;2009;2;16;2015;4;28;249472;3880;3880;Scala;False;1116;631;684;1950;1933;1926;1761;1759;785;10798
ractive;Organization;2012;7;31;2015;4;28;50330;3875;3875;JavaScript;True;263;189;431;357;450;362;400;337;415;2752
WOW;User;2013;12;29;2015;4;28;2408;3873;3873;JavaScript;True;671;41;68;48;27;54;26;19;14;256
beets;User;2010;8;9;2015;4;27;25648;3872;3872;Python;True;624;285;733;626;764;598;591;521;671;4504
mobile-boilerplate;Organization;2010;12;15;2015;4;28;12237;3867;3867;ApacheConf;True;694;9;82;61;56;64;63;31;41;398
Sortable;User;2013;12;19;2015;4;28;3014;3864;3864;JavaScript;True;363;68;38;55;42;47;33;32;24;271
paperwork;Organization;2014;7;3;2015;4;27;30386;3863;3863;JavaScript;True;317;95;83;65;39;38;38;78;95;436
rkt;Organization;2014;11;11;2015;4;28;14903;3860;3860;Go;False;282;90;34;160;145;153;121;137;20;770
xbmc;Organization;2011;1;3;2015;4;28;1863248;3858;3858;C++;False;2815;242;3301;2754;3018;2613;2610;2551;3153;20000
TextSecure;Organization;2011;12;15;2015;4;28;67719;3855;3855;Java;True;1119;409;160;257;236;203;202;170;122;1350
webtorrent;User;2013;10;15;2015;4;28;4576;3853;3853;JavaScript;True;237;47;111;89;93;123;71;61;126;674
inuit.css;User;2011;4;26;2015;4;28;3016;3842;3842;CSS;True;530;26;71;59;38;50;59;57;47;381
cmder;User;2013;7;9;2015;4;29;4443;3841;3841;C++;True;232;154;11;23;32;16;30;20;20;152
Reachability;User;2011;11;12;2015;4;28;823;3833;3833;Objective-C;True;710;20;6;22;7;8;2;4;4;53
cubism;Organization;2012;3;28;2015;4;28;1838;3831;3831;JavaScript;True;414;41;9;13;13;11;34;12;9;101
twemproxy;Organization;2012;2;22;2015;4;28;5548;3830;3830;C;True;742;74;18;56;45;70;64;42;34;329
openbay;User;2014;12;19;2015;4;28;15491;3827;3827;PHP;True;1160;90;0;1;1;2;1;1;0;6
noty;User;2012;1;28;2015;4;28;3816;3824;3824;JavaScript;True;664;18;16;22;27;20;23;22;17;147
bootstrap-daterangepicker;User;2012;8;20;2015;4;28;3344;3818;3818;JavaScript;True;1182;46;6;44;49;80;58;46;9;292
fish-shell;Organization;2012;5;10;2015;4;28;35944;3817;3817;C++;True;374;597;679;695;646;645;636;558;629;4488
AwesomeMenu;User;2011;12;1;2015;4;28;873;3816;3816;Objective-C;False;622;4;2;7;9;4;14;12;0;48
sizzle;Organization;2008;8;24;2015;4;28;6166;3813;3813;JavaScript;True;655;20;66;201;188;124;107;111;85;882
idiomatic-css;User;2012;5;24;2015;4;28;855;3808;3808;None;False;473;10;11;11;10;7;11;6;4;60
fks;User;2012;10;17;2015;4;28;2481;3804;3804;JavaScript;True;1433;3;11;19;14;23;17;28;11;123
spark;User;2011;11;15;2015;4;28;606;3799;3799;Shell;True;208;4;2;13;38;5;8;2;0;68
physical-web;Organization;2014;9;30;2015;4;28;11073;3797;3797;Objective-C;True;377;20;19;82;67;80;111;57;23;439
fresco;Organization;2015;3;2;2015;4;28;12275;3789;3789;Java;True;893;39;1;8;34;18;18;7;1;87
CocoaAsyncSocket;User;2011;11;22;2015;4;28;4639;3787;3787;Objective-C;True;1141;116;40;52;38;44;47;77;19;317
spark;Organization;2014;2;25;2015;4;28;1576726;3786;3786;Scala;False;3289;309;868;1461;1612;1423;1472;1272;849;8957
RxJS;Organization;2012;1;7;2015;4;28;44816;3778;3778;JavaScript;True;361;18;130;206;227;201;166;131;65;1126
guides;Organization;2012;7;27;2015;4;28;4763;3774;3774;Ruby;False;574;9;20;34;33;48;31;74;14;254
TTTAttributedLabel;Organization;2011;5;6;2015;4;28;3361;3774;3774;Objective-C;False;777;20;31;97;80;66;72;87;27;460
awesome;User;2014;7;11;2015;4;28;1225;3772;3772;None;False;471;0;14;21;12;13;6;12;11;89
pdf2htmlEX;User;2012;8;4;2015;4;28;138139;3769;3769;C++;True;473;93;157;235;223;200;241;256;171;1483
FitVids.js;User;2011;9;1;2015;4;28;785;3769;3769;HTML;True;896;13;6;8;7;13;13;12;1;60
maximum-awesome;Organization;2013;6;18;2015;4;28;1464;3765;3765;Ruby;True;827;19;13;29;18;14;21;21;10;126
vivus;User;2014;5;13;2015;4;28;722;3765;3765;JavaScript;True;202;4;6;4;17;10;8;18;6;69
chrome-app-samples;Organization;2012;6;13;2015;4;28;60265;3763;3763;JavaScript;True;2740;10;26;152;216;202;167;239;46;1048
sir-trevor-js;Organization;2012;8;6;2015;4;28;13484;3759;3759;JavaScript;True;347;59;20;125;143;161;116;99;24;688
kitematic;Organization;2014;8;27;2015;4;29;21695;3757;3757;JavaScript;True;231;130;124;152;154;117;147;169;96;959
piwik;Organization;2011;3;30;2015;4;28;289064;3757;3757;PHP;True;685;965;1898;3296;2955;2984;2828;2637;1606;18204
html5demos;User;2010;2;3;2015;4;28;5939;3754;3754;JavaScript;True;1560;34;6;33;33;26;26;18;12;154
elixir;Organization;2011;1;9;2015;4;28;49113;3753;3753;Elixir;True;531;52;1075;1181;1120;1036;1060;1045;979;7496
